,url,total_clicks,unique_clicks,digest_num,publisher
318,https://www.npr.org/2019/08/21/753027363/trump-says-russia-should-be-allowed-into-g-7-moscow-wants-talks-to-continue,4,3,16,npr.org
319,https://www.japantimes.co.jp/news/2019/08/22/world/trumps-snub-denmark-greenland-shows-disregard-model-u-s-ally/#.XV-3gegzaUk,3,3,16,japantimes.co.jp
320,https://www.scmp.com/news/world/europe/article/3023610/g7-club-braces-donald-trump-and-big-time-debut-britains-trump,3,3,16,scmp.com
321,https://mailchi.mp/7c00ee41e157/6gqqtrwavw,2,2,16,mailchi.mp
322,https://www.reuters.com/article/us-g7-summit-preview/g7-or-g5-trump-and-johnson-add-unpredictability-to-french-summit-idUSKCN1VB16H,2,2,16,reuters.com
323,https://www.axios.com/trump-russia-should-rejoin-the-g-7-to-become-g-8-1df54258-0278-49a6-81ac-2e87a71092ad.html,1,1,16,axios.com
324,https://www.ft.com/content/37837c52-c345-11e9-ae6e-a26d1d0455f4,1,1,16,ft.com
325,https://www.independent.ie/business/brexit/merkel-vows-to-keep-backstop-in-headtohead-with-johnson-38422284.html,1,1,16,independent.ie
326,https://gulfnews.com/opinion/op-eds/how-johnson-can-stamp-his-mark-on-g7-1.65944234,0,0,16,gulfnews.com
327,https://www.thehindu.com/news/international/donald-trump-says-he-will-discuss-kashmir-with-narendra-modi-at-g7-summit/article29186695.ece,0,0,16,thehindu.com
328,http://www.theguardian.com/technology/2019/aug/04/facial-recognition-supermarket-facewatch-ai-artificial-intelligence-civil-liberties,76,67,17,theguardian.com
329,https://www.wsj.com/articles/are-you-ready-for-facial-recognition-at-the-airport-11565775008,24,19,17,sj.com
330,https://codastory.com/authoritarian-tech/western-academia-china-automated-racism/,23,23,17,codastory.com
331,https://www.washingtonpost.com/business/2019/07/31/emotion-detection-ai-is-billion-industry-new-research-says-it-cant-do-what-it-claims/,17,15,17,ashingtonpost.com
332,https://reason.com/2019/08/20/privacy-friendly-fashion-for-a-surveillance-state-age/,14,9,17,reason.com
333,https://www.cnet.com/news/drones-and-facial-recognition-could-help-keep-cows-healthy/,12,11,17,cnet.com
334,https://www.bbc.com/news/technology-49489154,10,10,17,bbc.com
335,https://www.forbes.com/sites/julianvigo/2019/08/13/surveillance-technology-and-cultural-notions-of-privacy/,10,8,17,forbes.com
336,https://www.forbes.com/sites/jamesayles/2019/08/21/wimbledon-embraces-innovation-to-change-the-game/,8,8,17,forbes.com
337,https://www.wired.com/story/amazon-detect-fear-face-you-scared/,7,6,17,ired.com
338,https://eu.detroitnews.com/story/news/local/detroit-city/2019/07/31/detroit-cops-drop-real-time-provision-facial-recognition-policy/1882278001/,6,6,17,eu.detroitnews.com
339,https://fortune.com/2019/08/13/state-task-forces-artificial-intelligence/,6,5,17,fortune.com
340,https://www.straitstimes.com/asia/australianz/aussie-varsities-under-scrutiny-over-research-with-china-entities,6,5,17,straitstimes.com
341,https://medium.com/advancing-justice-aajc/facial-recognition-technology-the-need-for-robust-civil-rights-protections-790f26d5a1b9,5,5,17,medium.com
342,https://www.prospectmagazine.co.uk/science-and-technology/facial-recognition-technology-police-uk-race-gender-london-stations,5,5,17,prospectmagazine.co.uk
343,https://onezero.medium.com/california-police-are-sharing-facial-recognition-databases-to-id-suspects-3317726d31ad,4,4,17,onezero.medium.com
344,https://www.bloomberg.com/view/articles/2019-08-02/3-d-sensors-are-the-bright-spot-in-the-smartphone-industry,4,4,17,bloomberg.com
345,https://www.theguardian.com/us-news/2019/aug/16/its-techno-racism-detroit-is-quietly-using-facial-recognition-to-make-arrests,4,4,17,theguardian.com
346,https://economictimes.indiatimes.com/news/economy/policy/view-data-protection-law-must-guard-against-internal-and-foreign-threats-to-citizen-privacy/articleshow/70445027.cms,4,3,17,economictimes.indiatimes.com
347,https://www.huffpost.com/entry/facial-recognition-privacy-racism_n_5d4d9aa1e4b0fd2733efe98c,4,3,17,huffpost.com
348,https://phys.org/news/2019-08-facial-recognition-technique-hail.html,3,3,17,phys.org
349,https://www.bangkokpost.com/business/1721271/biometrics-a-double-edged-sword,3,3,17,bangkokpost.com
350,https://mailchi.mp/7c00ee41e157/6gqqtrwavw,2,2,17,mailchi.mp
351,https://www.forbes.com/sites/kalevleetaru/2019/07/31/do-facial-recognition-laws-matter-in-a-globalized-world/,2,2,17,forbes.com
352,https://gcn.com/articles/2019/08/16/facial-recognition-cities-concern.aspx,1,1,17,gcn.com
353,https://techxplore.com/news/2019-08-amazon-analysis-tech.html,1,1,17,techxplore.com
354,https://thehill.com/opinion/healthcare/459499-ebola-in-the-drc-one-year-2000-deaths-and-counting,19,18,18,thehill.com
355,http://www.nature.com/articles/d41586-019-02415-9,15,12,18,nature.com
356,http://theconversation.com/how-outbreaks-like-ebola-extract-huge-social-and-economic-costs-121832,13,13,18,theconversation.com
357,https://www.newyorker.com/science/elements/is-ebola-evolving-into-a-more-deadly-virus,9,8,18,newyorker.com
358,https://time.com/5650907/ebola-drugs-drc/,8,8,18,time.com
359,https://www.bloomberg.com/news/articles/2019-08-14/ebola-bond-pays-investors-millions-while-congo-battles-outbreak,6,6,18,bloomberg.com
360,https://www.bloomberg.com/news/articles/2019-06-12/why-latest-ebola-outbreak-raises-alarms-far-and-wide-quicktake,5,5,18,bloomberg.com
361,https://www.japantimes.co.jp/opinion/2019/09/04/commentary/japan-commentary/stop-deadly-outbreaks-diseases-like-ebola-occur/,5,5,18,japantimes.co.jp
362,https://slate.com/news-and-politics/2019/08/ebola-congo-emergency-poverty.html,4,4,18,slate.com
363,https://www.nytimes.com/2019/08/08/books/review/richard-preston-crisis-in-the-red-zone.html,4,4,18,nytimes.com
364,https://www.aljazeera.com/indepth/inpictures/people-fighting-spread-ebola-drc-190819065038868.html,2,2,18,aljazeera.com
365,https://www.japantimes.co.jp/opinion/2019/08/10/editorials/ebola-continues-rage-africa/,2,2,18,japantimes.co.jp
366,https://www.newtimes.co.rw/africa/chinas-medical-teams-help-resurrect-public-health-africa,2,2,18,newtimes.co.r
367,https://www.theeastafrican.co.ke/scienceandhealth/Ebola-alters-life-for-dr-congo-rwanda-border-residents/3073694-5247330-u8soie/index.html,2,2,18,theeastafrican.co.ke
368,https://www.wired.com/story/ebola-is-now-curable-heres-how-the-new-treatments-work/,2,2,18,ired.com
369,http://theconversation.com/tshisekedi-has-taken-over-the-drcs-ebola-response-how-he-can-make-a-difference-121595,1,1,18,theconversation.com
370,http://theconversation.com/why-the-drc-ebola-outbreak-was-declared-a-global-emergency-and-why-it-matters-121991,1,1,18,theconversation.com
371,https://scienmag.com/community-based-wildlife-carcass-surveillance-is-key-for-early-detection-of-ebola-virus/,1,1,18,scienmag.com
372,https://www.newtimes.co.rw/news/what-you-need-know-about-new-ebola-drugs,1,1,18,newtimes.co.r
373,https://www.reuters.com/article/us-health-ebola-congo-idUSKCN1UW12O,1,1,18,reuters.com
374,https://www.telegraph.co.uk/global-health/science-and-disease/misinformation-driving-drcs-ebola-outbreak/,1,1,18,telegraph.co.uk
375,https://www.voanews.com/africa/uganda-us-senators-call-ebola-action-praise-refugee-resettlement-efforts,1,1,18,voanews.com
376,http://theconversation.com/how-to-manage-in-a-crisis-lessons-from-the-west-africa-ebola-outbreak-121590,0,0,18,theconversation.com
377,http://theconversation.com/the-uganda-vaccine-trial-how-african-researchers-are-tackling-ebola-121517,0,0,18,theconversation.com
378,https://mailchi.mp/7c00ee41e157/6gqqtrwavw,0,0,18,mailchi.mp
379,https://thehill.com/policy/healthcare/459401-congos-ebola-outbreak-marks-grim-milestone-as-death-toll-surpasses-2000,0,0,18,thehill.com
380,https://www.politico.eu/article/us-vaping-illness-death-toll-rises-fear-reversals-anti-smoking-campaigns/,71,62,19,politico.eu
381,http://www.theguardian.com/society/2019/sep/08/vaping-debate-rages-in-australia-as-critics-accuse-government-of-smokescreenback-in-australian-spotlight-but-critics-say-a-smokescreen-surrounds-its-dangers,33,32,19,theguardian.com
382,https://reason.com/2019/09/11/michael-bloombergs-anti-vaping-crusade-is-objectively-pro-tobacco/,13,12,19,reason.com
383,https://www.washingtonexaminer.com/policy/healthcare/rise-of-deadly-mysterious-lung-illness-bolsters-calls-for-banning-or-strictly-regulating-e-cigarettes,13,11,19,ashingtonexaminer.com
384,https://www.washingtonpost.com/health/2019/09/05/contaminant-found-vaping-products-linked-deadly-lung-illnesses-state-federal-labs-show/,11,11,19,ashingtonpost.com
385,https://qz.com/1705408/is-it-safe-to-vape/,8,6,19,qz.com
386,https://www.cnet.com/news/a-timeline-of-recent-juul-and-vaping-health-controversies-update/,7,7,19,cnet.com
387,https://www.huffpost.com/entry/everything-we-know-about-vaping-dangers_n_5d6ff0dee4b011080458e37e,7,6,19,huffpost.com
388,https://www.washingtonpost.com/technology/2019/09/04/how-two-stanford-grads-aimed-big-tech-glory-got-big-tobacco-instead/,6,6,19,ashingtonpost.com
389,https://fortune.com/2019/09/12/vaping-public-health-challenge/,5,5,19,fortune.com
390,https://mailchi.mp/7c00ee41e157/6gqqtrwavw,5,3,19,mailchi.mp
391,https://www.marketbeat.com/articles/e-cigarette-maker-juul-facing-mounting-scrutiny-by-state-ags-2019-08-30/,4,4,19,marketbeat.com
392,https://www.vox.com/2019/9/12/20862168/vaping-lung-illness-fda-flavors,4,4,19,vox.com
393,https://www.washingtonpost.com/technology/2019/09/12/watched-by-millions-vape-influencers-worry-they-will-become-collateral-damage-trumps-new-ban/,4,4,19,ashingtonpost.com
394,https://www.salon.com/2019/09/08/as-teen-vaping-reaches-epidemic-proportions-experts-worry-over-future-social-costs/,3,3,19,salon.com
395,https://www.washingtonpost.com/health/2019/09/06/lung-illness-tied-vaping-has-killed-third-person-may-be-new-worrisome-disease-officials-say/,3,3,19,ashingtonpost.com
396,https://www.rollingstone.com/culture/culture-features/vaping-honey-cut-mystery-thickener-vitamin-e-acetate-vapes-881896/,3,2,19,rollingstone.com
397,https://phys.org/news/2019-09-haze-smoke-free-tobacco-products.html,2,2,19,phys.org
398,https://www.ft.com/content/05bd6640-d4ea-11e9-8367-807ebd53ab77,2,2,19,ft.com
399,https://www.lamag.com/citythinkblog/is-vaping-safe-vape-lung-illness/,2,2,19,lamag.com
400,https://www.rollingstone.com/culture/culture-news/michigan-bans-flavored-ecigarettes-879922/,2,2,19,rollingstone.com
401,https://observer.com/2019/09/with-dangerous-vapes-and-killer-pills-why-is-the-surgeon-general-worried-about-weed/,1,1,19,observer.com
402,https://www.bloomberg.com/news/articles/2019-09-11/trump-to-hold-meeting-on-vaping-after-reports-of-u-s-illness,1,1,19,bloomberg.com
403,https://www.rollingstone.com/culture/culture-news/weed-vaping-crisis-andrew-cuomo-new-york-medical-marijuana-882715/,1,1,19,rollingstone.com
404,https://www.straitstimes.com/world/united-states/michigan-to-become-first-state-to-ban-flavoured-e-cigarettes,1,1,19,straitstimes.com
405,https://www.nytimes.com/2019/09/05/opinion/michigan-vape-ban.html,0,0,19,nytimes.com
406,https://www.csis.org/analysis/attack-saudi-arabia,73,65,20,csis.org
407,https://www.marketbeat.com/articles/trump-us-locked-and-loaded-for-response-to-attack-on-saudis-2019-09-15/,30,26,20,marketbeat.com
408,https://www.washingtonpost.com/world/2019/09/17/billions-spent-us-weapons-didnt-protect-saudi-arabias-most-critical-oil-sites-crippling-attack/,22,20,20,ashingtonpost.com
409,https://foreignpolicy.com/2019/09/18/the-real-reason-trump-wont-attack-iran-saudi/,20,19,20,foreignpolicy.com
410,https://nationalinterest.org/feature/middle-east-mystery-theater-who-attacked-saudi-arabias-oil-supply-81036,9,8,20,nationalinterest.org
411,https://www.washingtonpost.com/world/2019/09/20/standoff-with-iran-trump-is-reaping-what-he-sowed/,8,7,20,ashingtonpost.com
412,https://www.thedrive.com/the-war-zone/29864/everything-you-need-to-know-about-the-attacks-on-saudi-arabias-oil-facilities,7,7,20,thedrive.com
413,https://blogs.wsj.com/moneybeat/2019/09/16/saudi-arabia-races-to-restore-output-energy-journal/,5,5,20,blogs.wsj.com
414,https://mailchi.mp/7c00ee41e157/6gqqtrwavw,4,4,20,mailchi.mp
415,https://www.bloomberg.com/news/articles/2019-09-19/how-iran-is-holding-the-world-s-economy-hostage,4,4,20,bloomberg.com
416,https://www.washingtonpost.com/world/2019/09/16/an-attack-saudi-oil-empire-clouds-trumps-possible-iran-meeting/,4,4,20,ashingtonpost.com
417,https://www.economist.com/middle-east-and-africa/2019/09/19/a-strike-on-saudi-arabia-moves-a-shadowy-conflict-closer-to-open-war,3,3,20,economist.com
418,http://www.middleeasteye.net/news/exclusive-iranian-drones-launched-iraq-carried-out-attacks-saudi-oil-plants,2,2,20,middleeasteye.net
419,https://www.cnbc.com/2019/09/14/reuters-america-update-12-attacks-on-saudi-oil-facilities-knock-out-half-the-kingdoms-supply.html,2,2,20,cnbc.com
420,https://www.rte.ie/brainstorm/2019/0918/1076675-the-road-to-a-possible-war-between-the-us-and-iran/,2,2,20,rte.ie
421,http://www.middleeasteye.net/news/trump-says-us-locked-and-loaded-potential-response-saudi-oil-attack,1,1,20,middleeasteye.net
422,http://www.theguardian.com/world/2019/sep/18/saudi-oil-attack-rouhani-dismisses-us-claims-of-iran-role-as-slander,1,1,20,theguardian.com
423,https://investingnews.com/daily/resource-investing/energy-investing/oil-investing/middle-eastern-oil-needs-more-risk-priced-in/,1,1,20,investingnews.com
424,https://nationalinterest.org/blog/paul-pillar/trump-must-embrace-diplomacy-iran-81016,1,1,20,nationalinterest.org
425,https://www.aljazeera.com/news/2019/09/saudi-oil-strikes-gulf-powder-keg-detonate-190916203611565.html,1,1,20,aljazeera.com
426,https://www.marketbeat.com/articles/oil-plant-attacks-show-aramcos-entanglement-with-saudi-govt-2019-09-15/,1,1,20,marketbeat.com
427,https://www.nation.co.ke/news/world/Trump-condemns-drone-attacks-Saudi-Aramco/1068-5273624-xq45r3/index.html,1,1,20,nation.co.ke
428,https://www.reuters.com/article/us-saudi-aramco-idUSKBN1W2184,1,1,20,reuters.com
429,https://www.telegraph.co.uk/politics/2019/09/16/western-capitals-need-come-coherent-strategy-keep-iran-control/,1,1,20,telegraph.co.uk
430,https://www.theglobeandmail.com/world/article-irans-supreme-leader-rules-out-talks-with-us-as-tensions-rise-in/,1,1,20,theglobeandmail.com
431,https://www.theweek.co.uk/103365/what-will-trump-s-substantially-increased-sanctions-on-iran-achieve,1,1,20,theweek.co.uk
432,https://www.manchestereveningnews.co.uk/news/greater-manchester-news/how-perfect-storm-21st-century-16966592,156,142,21,manchestereveningnews.co.uk
433,https://thepointsguy.com/news/flight-prices-thomas-cook-airlines/,45,42,21,thepointsguy.com
434,https://www.newstatesman.com/politics/economy/2019/09/fall-thomas-cook-reflects-our-waning-love-affair-package-holidays,24,17,21,newstatesman.com
435,http://www.theguardian.com/business/2019/sep/23/squadrons-start-flying-150000-thomas-cook-customers-back-to-uk,14,14,21,theguardian.com
436,https://www.forbes.com/sites/michaelgoldstein/2019/09/24/did-the-internet-kill-thomas-cook-/,13,11,21,forbes.com
437,https://www.ft.com/content/644571a0-de1b-11e9-b112-9624ec9edc59,12,11,21,ft.com
438,https://time.com/5683934/thomas-cook-travel-collapse/,10,10,21,time.com
439,https://www.ft.com/content/dd402b2c-dd9e-11e9-9743-db5a370481bc,10,9,21,ft.com
440,https://www.thedrum.com/news/2019/09/23/thomas-cook-brand-doomed-fail,8,8,21,thedrum.com
441,https://skift.com/2019/09/23/fallout-from-thomas-cooks-demise-will-reach-far-and-wide-in-travel/,8,7,21,skift.com
442,https://skift.com/2019/09/23/asia-reels-from-thomas-cooks-collapse-as-travel-businesses-sort-through-the-confusion/,6,6,21,skift.com
443,https://www.nytimes.com/2019/09/24/business/thomas-cook-airlines-bankruptcy.html,6,5,21,nytimes.com
444,https://skift.com/2019/09/26/is-tour-operator-cox-kings-the-next-to-fall/,5,4,21,skift.com
445,https://www.bloomberg.com/news/articles/2019-09-25/thomas-cook-s-collapse-sends-tremors-from-crete-to-canaries,4,4,21,bloomberg.com
446,https://www.reuters.com/article/us-thomas-cook-grp-investment/british-travel-firm-thomas-cook-collapses-idUSKBN1W801E,4,3,21,reuters.com
447,http://www.theguardian.com/business/2019/sep/21/thomas-cook-holiday-nightmare-big-debts-bad-luck-brink,3,3,21,theguardian.com
448,https://www.washingtonpost.com/nation/2019/09/23/thomas-cook-collapse-passengers-stranded-employees-unemployed/,3,2,21,ashingtonpost.com
449,https://mailchi.mp/7c00ee41e157/6gqqtrwavw,2,2,21,mailchi.mp
450,https://www.bbc.com/news/business-49789073,2,2,21,bbc.com
451,https://www.shropshirestar.com/news/uk-news/2019/09/23/honeymooners-devastated-after-maldives-trip-with-thomas-cook-cancelled/,2,2,21,shropshirestar.com
452,https://www.bbc.com/news/business-49796827,1,1,21,bbc.com
453,https://www.birminghammail.co.uk/news/midlands-news/sutton-coldfield-travel-agent-offers-16979135,1,1,21,birminghammail.co.uk
454,https://www.birminghammail.co.uk/news/midlands-news/thomas-cook-flight-disaster-trio-16965442,1,1,21,birminghammail.co.uk
455,https://www.ft.com/content/a43857fc-dd2e-11e9-b112-9624ec9edc59,1,1,21,ft.com
456,https://www.marketbeat.com/articles/vacations-upended-jobs-lost-as-uks-thomas-cook-collapses-2019-09-23/,1,1,21,marketbeat.com
457,https://www.belfasttelegraph.co.uk/news/northern-ireland/6000-northern-ireland-travellers-waiting-to-fly-home-as-thomas-cook-folds-38527603.html,0,0,21,belfasttelegraph.co.uk
458,https://www.politico.eu/article/donald-trump-was-mike-pompeo-ticket-to-power-then-he-got-burned-by-ukraine/,88,80,22,politico.eu
459,https://www.washingtonpost.com/world/national-security/the-gas-tycoon-and-the-vice-presidents-son-the-story-of-hunter-bidens-foray-in-ukraine/2019/09/28/1aadff70-dfd9-11e9-8fd3-d943b4ed57e0_story.html,33,29,22,ashingtonpost.com
460,https://www.theatlantic.com/politics/archive/2019/10/clinton-impeachment-white-house/599104/,31,24,22,theatlantic.com
461,https://www.nytimes.com/2019/10/01/magazine/rachel-maddow-trump.html,30,28,22,nytimes.com
462,https://www.vox.com/policy-and-politics/2019/9/26/20885174/trump-ukraine-transcript-whistleblower-complaint,20,20,22,vox.com
463,https://www.washingtonpost.com/politics/joe-biden-faces-the-trump-fusillade-are-he-and-his-campaign-up-to-it/2019/09/28/3c30dfaa-e164-11e9-8dc8-498eabc129a0_story.html,9,8,22,ashingtonpost.com
464,https://fivethirtyeight.com/features/how-could-impeachment-affect-the-democratic-primary/,8,8,22,fivethirtyeight.com
465,https://foreignpolicy.com/2019/10/02/the-tyrannical-mr-trump-authoritarian-impeachment-constitutional-crisis/,6,6,22,foreignpolicy.com
466,https://www.theatlantic.com/education/archive/2019/10/how-time-kids-covers-impeachment/599167/,5,5,22,theatlantic.com
467,https://www.washingtonpost.com/opinions/2019/10/02/trump-has-placed-himself-above-law-his-latest-eruption-confirms-it/,5,5,22,ashingtonpost.com
468,https://www.businessinsider.com/rudy-giuliani-trump-ukraine-whistleblower-scandal-2019-9,4,4,22,businessinsider.com
469,https://www.theatlantic.com/ideas/archive/2019/10/trump-wants-raise-cost-holding-him-account/599278/,4,4,22,theatlantic.com
470,https://mailchi.mp/7c00ee41e157/6gqqtrwavw,3,3,22,mailchi.mp
471,https://www.newyorker.com/news/dispatch/a-ukrainian-push-for-a-white-house-visit-gave-trump-leverage-over-volodymyr-zelensky,3,3,22,newyorker.com
472,https://www.politico.eu/article/us-speaker-of-the-house-nancy-pelosi-long-road-to-impeachment-president-donald-trump/,3,3,22,politico.eu
473,https://www.thedailybeast.com/mike-pompeo-grapples-for-ways-to-outlast-hurricane-rudy,3,3,22,thedailybeast.com
474,https://thehill.com/homenews/house/463111-centrist-democrats-fret-over-impeachment-gamble,2,2,22,thehill.com
475,https://www.cjr.org/public_editor/ukraine-whistleblower-msnbc-cnn-washington-post.php,2,2,22,cjr.org
476,https://www.npr.org/2019/10/03/766490646/diplomat-kurt-volker-caught-up-in-whirlwind-of-impeachment-inquiry,2,2,22,npr.org
477,https://www.nytimes.com/2019/09/28/us/politics/how-a-shadow-foreign-policy-in-ukraine-prompted-impeachment-inquiry.html,2,2,22,nytimes.com
